# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_22	cds	20521	23046	+	PJMBPO_02080	mutS	DNA mismatch repair protein MutS	SO:0001217, UniRef:UniRef50_Q2FYZ9
contig_22	cds	23061	25031	+	PJMBPO_02081	mutL	DNA mismatch repair protein MutL	SO:0001217, UniRef:UniRef50_Q93T05
contig_22	cds	25041	25574	+	PJMBPO_02082		Glycerol uptake operon antiterminator regulatory protein	SO:0001217, UniRef:UniRef50_Q2FYZ7
contig_22	cds	25765	26583	+	PJMBPO_02083		Glycerol uptake facilitator protein	SO:0001217, UniRef:UniRef50_A0A1S6IQC7
contig_22	cds	26610	28103	+	PJMBPO_02084		Glycerol kinase	SO:0001217, UniRef:UniRef50_Q3AB25
contig_22	cds	28218	29894	+	PJMBPO_02085		Aerobic glycerol-3-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_Q6GHD4
contig_22	cds	30027	30974	+	PJMBPO_02086		Lysophospholipase	SO:0001217, UniRef:UniRef50_A0A239ZGP2
contig_22	cds	30967	31896	+	PJMBPO_02087		tRNA dimethylallyltransferase	SO:0001217, UniRef:UniRef50_Q5HPN8
contig_22	cds	31910	32140	+	PJMBPO_02088		RNA-binding protein Hfq	SO:0001217, UniRef:UniRef50_S2YLM2
contig_22	cds	32207	32680	-	PJMBPO_02089		Glutathione peroxidase	SO:0001217, UniRef:UniRef50_B9EBJ2
contig_22	cds	32790	34028	+	PJMBPO_02090	hflX	GTPase HflX	SO:0001217, UniRef:UniRef50_B9DPA4
contig_22	cds	34040	35287	+	PJMBPO_02091		Cystathionine beta-lyase family protein involved in aluminum resistance	SO:0001217, UniRef:UniRef50_A0A265E9N5
contig_22	cds	35374	35730	+	PJMBPO_02092		HTH merR-type domain-containing protein	SO:0001217, UniRef:UniRef50_Q2FYY7
contig_22	cds	35749	37089	+	PJMBPO_02093		Glutamine synthetase	SO:0001217, UniRef:UniRef50_P19064
contig_22	cds	37178	37438	+	PJMBPO_02094		hypothetical protein	
contig_23	cds	371	1324	+	PJMBPO_02095	ctaG	Cytochrome c oxidase assembly factor CtaG	SO:0001217, UniRef:UniRef50_B9EB32
contig_23	cds	1336	1797	+	PJMBPO_02096		DUF420 domain-containing protein	SO:0001217, UniRef:UniRef50_Q2FZG3
contig_23	cds	1849	2895	-	PJMBPO_02097	ytvI	Sporulation integral membrane protein YtvI	SO:0001217, UniRef:UniRef50_B9EB34
contig_23	cds	2976	3347	-	PJMBPO_02098	ylbA	Uncharacterized protein YlbA	SO:0001217, UniRef:UniRef50_O34743
contig_23	cds	3516	4583	+	PJMBPO_02099		CAP-associated domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T4PUV3
contig_23	cds	4598	5038	+	PJMBPO_02100	ylbF	YlbF family regulator	SO:0001217, UniRef:UniRef50_A0AAI8DIT3
contig_23	cds	5088	6002	-	PJMBPO_02101		Putative glycerophosphoryl diester phosphodiesterase 1	SO:0001217, UniRef:UniRef50_A0A6V7RP29
contig_23	cds	6161	6427	+	PJMBPO_02102		UPF0298 protein BU072_04725	SO:0001217, UniRef:UniRef50_A0A2T4PUV4
contig_23	cds	6428	6817	-	PJMBPO_02103		Phage protein	SO:0001217, UniRef:UniRef50_B9DPZ2
contig_23	cds	6899	7453	+	PJMBPO_02104		Methyltransferase	SO:0001217, UniRef:UniRef50_A0A9N8IIV2
contig_23	cds	7446	7940	+	PJMBPO_02105		Phosphopantetheine adenylyltransferase	SO:0001217, UniRef:UniRef50_Q2FZF5
contig_23	cds	7960	9105	-	PJMBPO_02106		tRNA(Met) cytidine acetate ligase	SO:0001217, UniRef:UniRef50_A0A2T4PUV9
contig_23	cds	9231	9773	+	PJMBPO_02107		DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A2T4PUX1
contig_23	cds	9812	9985	+	PJMBPO_02108		hypothetical protein	
contig_23	cds	10108	10848	+	PJMBPO_02109		RNA methyltransferase	SO:0001217, UniRef:UniRef50_A0A098H324
contig_23	cds	11147	12205	+	PJMBPO_02110		Phenylalanine--tRNA ligase alpha subunit	SO:0001217, UniRef:UniRef50_Q8DQT8
contig_23	cds	12205	14610	+	PJMBPO_02111		Phenylalanine--tRNA ligase beta subunit	SO:0001217, UniRef:UniRef50_Q4L5E4
contig_23	cds	14668	14781	-	PJMBPO_02112		hypothetical protein	
contig_23	cds	14783	15709	-	PJMBPO_02113		Ribonuclease HIII	SO:0001217, UniRef:UniRef50_Q2FZD7
contig_23	cds	15887	16159	+	PJMBPO_02114	zapA	Cell division protein ZapA	SO:0001217, UniRef:UniRef50_A0A085UFE6
contig_23	cds	16156	16683	+	PJMBPO_02115		Colicin V production protein	SO:0001217, UniRef:UniRef50_A0A2T4PUU5
contig_23	cds	16745	18448	+	PJMBPO_02116		DNA polymerase beta	SO:0001217, UniRef:UniRef50_A0A0U1MIQ0
contig_23	cds	18475	20823	+	PJMBPO_02117	mutS2	Endonuclease MutS2	SO:0001217, UniRef:UniRef50_Q2FZD3
contig_23	cds	20944	21690	+	PJMBPO_02118		Naphthoate synthase	SO:0001217, UniRef:UniRef50_A0A239ZMK9
contig_23	cds	21802	22116	+	PJMBPO_02119		Thioredoxin	SO:0001217, UniRef:UniRef50_P14949
contig_23	cds	22267	24048	+	PJMBPO_02120		UvrABC system protein C	SO:0001217, UniRef:UniRef50_A0A1I1Y9N3
contig_23	cds	24244	24855	+	PJMBPO_02121		Succinate dehydrogenase cytochrome b558 subunit	SO:0001217, UniRef:UniRef50_P08064
contig_23	cds	24888	26651	+	PJMBPO_02122		Succinate dehydrogenase flavoprotein subunit	SO:0001217, UniRef:UniRef50_P08065
contig_23	cds	26654	27463	+	PJMBPO_02123		Succinate dehydrogenase iron-sulfur subunit	SO:0001217, UniRef:UniRef50_P08066
contig_23	cds	27613	28047	+	PJMBPO_02124	marR	MarR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2T4PV02
contig_23	cds	28044	28841	+	PJMBPO_02125		Glutamate racemase	SO:0001217, UniRef:UniRef50_Q6GHT5
contig_23	cds	28854	29438	+	PJMBPO_02126		dITP/XTP pyrophosphatase	SO:0001217, UniRef:UniRef50_P94558
contig_23	cds	29435	29941	+	PJMBPO_02127		Phosphoesterase	SO:0001217, UniRef:UniRef50_A0AAI8DIL5
contig_23	cds	30124	30339	+	PJMBPO_02128		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1X0TYF4
contig_23	tRNA	30462	30535	+	PJMBPO_02129	trnR	tRNA-Arg(tct)	SO:0001036
contig_23	cds	30956	31150	+	PJMBPO_02130		hypothetical protein	
contig_23	cds	31392	32081	-	PJMBPO_02131		DUF1828 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6N2YQA1
contig_23	cds	32333	32569	+	PJMBPO_02132		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A240C424
contig_23	cds	32738	36085	+	PJMBPO_02133		Glycoside hydrolase	SO:0001217, UniRef:UniRef50_A0A3E0IRX6
contig_24	cds	400	765	-	PJMBPO_02134		UPF0342 protein SAOUHSC_01977	SO:0001217, UniRef:UniRef50_Q2FXA0
contig_24	cds	840	1970	-	PJMBPO_02135		DUF445 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T4PSI1
contig_24	cds	2046	2504	-	PJMBPO_02136		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_Q2FX98
contig_24	cds	2667	3944	-	PJMBPO_02137		Dicarboxylate/amino acid:cation symporter	SO:0001217, UniRef:UniRef50_S2XF52
contig_24	cds	4104	4733	-	PJMBPO_02138	vraR	Response regulator protein vraR	SO:0001217, UniRef:UniRef50_S2XG46
contig_24	cds	4752	5861	-	PJMBPO_02139		histidine kinase	SO:0001217, UniRef:UniRef50_A0A380G577
contig_24	cds	5879	7417	-	PJMBPO_02140	yhcX	Hydrolase YhcX	SO:0001217, UniRef:UniRef50_A0A9W5TWV0
contig_24	cds	7522	8343	+	PJMBPO_02141		Pseudouridine synthase	SO:0001217, UniRef:UniRef50_A0A239YUZ3
contig_24	cds	8391	10556	-	PJMBPO_02142		Polyphosphate kinase	SO:0001217, UniRef:UniRef50_Q5HLE0
contig_24	cds	10628	12154	-	PJMBPO_02143		exopolyphosphatase	SO:0001217, UniRef:UniRef50_A0A166QCY1
contig_24	cds	12244	13632	-	PJMBPO_02144		Fumarate hydratase class II	SO:0001217, UniRef:UniRef50_Q9KCX4
contig_24	cds	13784	13921	-	PJMBPO_02145		hypothetical protein	
contig_24	cds	13935	14534	-	PJMBPO_02146		Glucosamine-6-phosphate isomerase	SO:0001217, UniRef:UniRef50_A0A239YV80
contig_24	cds	14583	15734	-	PJMBPO_02147		N-acetylglucosamine-6-phosphate deacetylase	SO:0001217, UniRef:UniRef50_A0A0D6G8V3
contig_24	cds	15821	15961	+	PJMBPO_02148		hypothetical protein	
contig_24	cds	15996	16469	-	PJMBPO_02149		Putative tRNA (cytidine(34)-2'-O)-methyltransferase	SO:0001217, UniRef:UniRef50_A0A0X1TM02
contig_24	cds	16473	17600	-	PJMBPO_02150		Epoxyqueuosine reductase	SO:0001217, UniRef:UniRef50_P97030
contig_24	cds	18252	19013	-	PJMBPO_02151		hypothetical protein	
contig_24	cds	19028	20263	-	PJMBPO_02152	argJ	Arginine biosynthesis bifunctional protein ArgJ	SO:0001217, UniRef:UniRef50_P63575
contig_24	cds	20279	21313	-	PJMBPO_02153		N-acetyl-gamma-glutamyl-phosphate reductase	SO:0001217, UniRef:UniRef50_Q6GKC2
contig_24	cds	21339	22064	-	PJMBPO_02154		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_K2EWR8
contig_24	cds	22057	23520	-	PJMBPO_02155		Glutamine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_A0A239YWZ0
contig_24	cds	23617	24615	-	PJMBPO_02156		D-lactate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A239YVA8
contig_24	cds	25108	26160	-	PJMBPO_02157		Phosphotransferase system EIIC domain-containing protein	SO:0001217, UniRef:UniRef50_B9DMY0
contig_24	cds	26301	28394	+	PJMBPO_02158		Alpha-xylosidase	SO:0001217, UniRef:UniRef50_A0A380CRV1
contig_24	cds	28438	29844	-	PJMBPO_02159		Uronate isomerase	SO:0001217, UniRef:UniRef50_A0A1D4I6L4
contig_24	cds	29860	31155	-	PJMBPO_02160	ygiK	Uncharacterized protein YgiK	SO:0001217, UniRef:UniRef50_P40800
contig_24	cds	31155	31643	-	PJMBPO_02161		C4-dicarboxylate ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A511ZQ96
contig_24	cds	31636	32637	-	PJMBPO_02162		Neu5Ac-binding protein	SO:0001217, UniRef:UniRef50_A0A024Q5Y4
contig_24	cds	32798	33748	+	PJMBPO_02163		Putative galacturonate locus repressor	SO:0001217, UniRef:UniRef50_A0A024Q632
contig_24	cds	33777	34061	-	PJMBPO_02164		DUF4440 domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAW5LGC2
contig_24	cds	34206	35171	+	PJMBPO_02165		Catabolite control protein	SO:0001217, UniRef:UniRef50_A0A239YV72
contig_24	cds	35232	35447	+	PJMBPO_02166		DUF5615 domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAI8DHW7
contig_25	cds	292	1191	-	PJMBPO_02167	rssA	NTE family protein rssA	SO:0001217, UniRef:UniRef50_A0A240ACL5
contig_25	cds	1222	1821	-	PJMBPO_02168	recR	Recombination protein RecR	SO:0001217, UniRef:UniRef50_Q6GJJ3
contig_25	cds	1821	2141	-	PJMBPO_02169		Nucleoid-associated protein SAOUHSC_00444	SO:0001217, UniRef:UniRef50_Q2G0T4
contig_25	cds	2233	3924	-	PJMBPO_02170		DNA polymerase III subunit gamma/tau	SO:0001217, UniRef:UniRef50_A0A9X6AJV3
contig_25	cds	3994	4530	-	PJMBPO_02171		GNAT family acetyltransferase	SO:0001217, UniRef:UniRef50_A0A240ACP1
contig_25	ncRNA	4622	4890	-	PJMBPO_02172	Bacteria_large_SRP	Bacterial large signal recognition particle RNA	RFAM:RF01854, SO:0000655
contig_25	ncRNA	4674	4773	-	PJMBPO_02173	Bacteria_small_SRP	Bacterial small signal recognition particle RNA	RFAM:RF00169, SO:0000655
contig_25	cds	4945	5673	-	PJMBPO_02174		Trehalose operon repressor	SO:0001217, UniRef:UniRef50_A0AAI8DJR5
contig_25	cds	5702	7345	-	PJMBPO_02175		Alpha,alpha-phosphotrehalase	SO:0001217, UniRef:UniRef50_Q65MI2
contig_25	cds	7373	8809	-	PJMBPO_02176		protein-N(pi)-phosphohistidine--sucrose phosphotransferase	SO:0001217, UniRef:UniRef50_A0A7S8HGB6
contig_25	cds	8975	9721	+	PJMBPO_02177		Beta-lactamase class A catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A240ADY8
contig_25	cds	9710	10618	-	PJMBPO_02178		NLP/P60 family protein	SO:0001217, UniRef:UniRef50_A0A240ADG6
contig_25	cds	10615	11715	-	PJMBPO_02179		Dipeptide epimerase	SO:0001217, UniRef:UniRef50_A0A240AD05
contig_25	cds	11728	12651	-	PJMBPO_02180		LD-carboxypeptidase family protein	SO:0001217, UniRef:UniRef50_A0A240ACL9
contig_25	tRNA	13098	13190	-	PJMBPO_02181	trnS	tRNA-Ser(tga)	SO:0000269
contig_25	cds	13251	14708	-	PJMBPO_02182		NADH-glutamate synthase small subunit	SO:0001217, UniRef:UniRef50_B9DLG4
contig_25	cds	14724	19217	-	PJMBPO_02183		Glutamate synthase [NADPH] large subunit	SO:0001217, UniRef:UniRef50_A0A2X2UM59
contig_25	cds	19360	20247	+	PJMBPO_02184		Transcription activator of glutamate synthase operon	SO:0001217, UniRef:UniRef50_A0A240ACY3
contig_25	cds	20264	20875	+	PJMBPO_02185		Putative 3-methyladenine DNA glycosylase	SO:0001217, UniRef:UniRef50_B9DLR4
contig_25	cds	20945	22060	+	PJMBPO_02186		Membrane spanning protein	SO:0001217, UniRef:UniRef50_A0A240AEA4
contig_25	cds	22060	22818	+	PJMBPO_02187		YibE/F family protein	SO:0001217, UniRef:UniRef50_Q2G0U5
contig_25	cds	22963	23892	-	PJMBPO_02188		Lactoylglutathione lyase	SO:0001217, UniRef:UniRef50_F9DVF2
contig_25	cds	24015	24773	-	PJMBPO_02189		Polymerase nucleotidyl transferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T4PWX6
contig_25	cds	24902	26062	+	PJMBPO_02190		MFS transporter	SO:0001217, UniRef:UniRef50_A0A2T4PWZ9
contig_25	cds	26108	27178	-	PJMBPO_02191		6-phosphogluconate dehydrogenase, decarboxylating	SO:0001217, UniRef:UniRef50_A0A7Z7QNB8
contig_25	cds	27295	28500	-	PJMBPO_02192		Ornithine aminotransferase 1	SO:0001217, UniRef:UniRef50_P60295
contig_25	cds	28633	29529	-	PJMBPO_02193		Epimerase family protein SAOUHSC_00792	SO:0001217, UniRef:UniRef50_Q2G035
contig_25	cds	29615	30067	+	PJMBPO_02194		hypothetical protein	PFAM:PF13508.13, PFAM:PF13527.13, PFAM:PF13673.13
contig_25	cds	30080	30394	-	PJMBPO_02195	gdnD	putative guanidinium efflux system subunit GdnD	SO:0001217, UniRef:UniRef50_Q65KV0
contig_25	cds	30396	30719	-	PJMBPO_02196	qacE	QacE family quaternary ammonium compound efflux SMR transporter	SO:0001217, UniRef:UniRef50_B9E792
contig_25	ncRNA-region	30768	30867	-			Guanidine-I riboswitch aptamer	RFAM:RF00442, SO:0000035
contig_25	cds	31005	31340	+	PJMBPO_02197		XRE family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A2T4PX08
contig_26	cds	293	1489	-	PJMBPO_02198	ltaA	Proton-coupled antiporter flippase LtaA	SO:0001217, UniRef:UniRef50_Q2FZP8
contig_26	cds	1467	2642	-	PJMBPO_02199		Processive diacylglycerol beta-glucosyltransferase	SO:0001217, UniRef:UniRef50_A0AAX3W6G3
contig_26	cds	2813	3946	-	PJMBPO_02200		ABC transporter, permease protein	SO:0001217, UniRef:UniRef50_A0A239ZRI8
contig_26	cds	3939	4661	-	PJMBPO_02201		ABC transporter, ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A0D0SIL1
contig_26	cds	4789	6273	+	PJMBPO_02202		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase	SO:0001217, UniRef:UniRef50_Q2FZP6
contig_26	cds	6239	6502	+	PJMBPO_02203		YueH-like protein	SO:0001217, UniRef:UniRef50_S2Y6H6
contig_26	cds	6516	8078	+	PJMBPO_02204		Peptide chain release factor 3	SO:0001217, UniRef:UniRef50_Q8Y8C0
contig_26	cds	8297	9118	+	PJMBPO_02205	terC	TerC family protein	SO:0001217, UniRef:UniRef50_A0AAJ4SHZ8
contig_26	cds	9331	11016	+	PJMBPO_02206		Serine protease HtrA-like	SO:0001217, UniRef:UniRef50_A0A239ZS61
contig_26	cds	11034	12386	+	PJMBPO_02207		Putative sodium transport protein	SO:0001217, UniRef:UniRef50_A0A380H8E0
contig_26	cds	12424	13896	-	PJMBPO_02208		histidine kinase	SO:0001217, UniRef:UniRef50_A0A239ZS41
contig_26	cds	14049	15560	+	PJMBPO_02209		Nucleotidase	SO:0001217, UniRef:UniRef50_A0A239ZS32
contig_26	cds	15622	16227	-	PJMBPO_02210		CPBP family intramembrane metalloprotease	SO:0001217, UniRef:UniRef50_Q2FZN5
contig_26	cds	16230	16415	-	PJMBPO_02211		DUF2187 domain-containing protein	SO:0001217, UniRef:UniRef50_W7BGU6
contig_26	cds	16586	17581	+	PJMBPO_02212	lplJ	Lipoate-protein ligase LplJ	SO:0001217, UniRef:UniRef50_O07608
contig_26	cds	17655	17870	-	PJMBPO_02213		IDEAL domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1X0TYH3
contig_26	cds	18114	18479	+	PJMBPO_02214		Glyoxalase	SO:0001217, UniRef:UniRef50_A0AAJ4VHZ0
contig_26	cds	18592	19146	+	PJMBPO_02215	comK	Competence protein ComK	SO:0001217, UniRef:UniRef50_A0AAI8GU77
contig_26	tRNA	19279	19353	+	PJMBPO_02216	trnN	tRNA-Asn(gtt)	SO:0000257
contig_26	tRNA	19355	19442	+	PJMBPO_02217	trnS	tRNA-Ser(gct)	SO:0000269
contig_26	cds	19707	19952	+	PJMBPO_02218		Phage protein	SO:0001217, UniRef:UniRef50_A0AAI8DJ78
contig_26	cds	20478	20717	+	PJMBPO_02219		hypothetical protein	SO:0001217, UniRef:UniRef50_A0AAI8DIX0
contig_26	cds	20721	20915	+	PJMBPO_02220		LSM domain protein	SO:0001217, UniRef:UniRef50_A0A380G880
contig_26	cds	21017	21217	-	PJMBPO_02221		hypothetical protein	SO:0001217, UniRef:UniRef50_A0AAI8GU88
contig_26	ncRNA	21294	21382	-	PJMBPO_02222	ratA	RNA anti-toxin A	RFAM:RF01776, SO:0000655
contig_26	cds	21590	21703	+	PJMBPO_02223		hypothetical protein	
contig_26	cds	21771	22238	+	PJMBPO_02224		GNAT family acetyltransferase	SO:0001217, UniRef:UniRef50_A0A2T4S8E7
contig_26	cds	22273	22929	+	PJMBPO_02225		Carboxylesterase	SO:0001217, UniRef:UniRef50_A0A240ADS9
contig_26	cds	22964	23902	-	PJMBPO_02226		1,4-dihydroxy-2-naphthoate octaprenyltransferase	SO:0001217, UniRef:UniRef50_Q2FZM0
contig_26	cds	24108	25442	+	PJMBPO_02227		isochorismate synthase	SO:0001217, UniRef:UniRef50_A0A239ZSB1
contig_26	cds	25445	27124	+	PJMBPO_02228		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	SO:0001217, UniRef:UniRef50_Q49WG6
contig_26	cds	27105	27926	+	PJMBPO_02229		Putative 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	SO:0001217, UniRef:UniRef50_A0A239ZS84
contig_26	cds	27902	28720	+	PJMBPO_02230		1,4-dihydroxy-2-naphthoyl-CoA synthase	SO:0001217, UniRef:UniRef50_P23966
contig_27	cds	312	1742	+	PJMBPO_02231		Putative aldehyde dehydrogenase SH0913	SO:0001217, UniRef:UniRef50_Q4L803
contig_27	cds	1942	3273	+	PJMBPO_02232		Transcription termination factor Rho	SO:0001217, UniRef:UniRef50_A0A2D6ZY33
contig_27	cds	3383	3637	+	PJMBPO_02233		Large ribosomal subunit protein bL31B	SO:0001217, UniRef:UniRef50_B1MXE3
contig_27	cds	3756	4355	+	PJMBPO_02234		Thymidine kinase	SO:0001217, UniRef:UniRef50_A0A2N6SF66
contig_27	cds	4348	5424	+	PJMBPO_02235		Peptide chain release factor 1	SO:0001217, UniRef:UniRef50_B9DS45
contig_27	cds	5411	6265	+	PJMBPO_02236		Release factor glutamine methyltransferase	SO:0001217, UniRef:UniRef50_A0A2T4PTC6
contig_27	cds	6356	7402	+	PJMBPO_02237		Threonylcarbamoyl-AMP synthase	SO:0001217, UniRef:UniRef50_A0A6K1LH12
contig_27	cds	7399	7815	+	PJMBPO_02238	ptpB	Low molecular weight protein-tyrosine-phosphatase PtpB	SO:0001217, UniRef:UniRef50_A0A239YPX5
contig_27	cds	7902	8339	+	PJMBPO_02239		Ribose 5-phosphate isomerase B	SO:0001217, UniRef:UniRef50_A0A971WV42
contig_27	cds	8336	8860	+	PJMBPO_02240		UPF0340 protein SAOUHSC_02355	SO:0001217, UniRef:UniRef50_Q2FWE4
contig_27	cds	8885	10126	+	PJMBPO_02241		Serine hydroxymethyltransferase	SO:0001217, UniRef:UniRef50_Q1D345
contig_27	cds	10149	10778	+	PJMBPO_02242		Uracil phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_P70881
contig_27	cds	10801	11937	+	PJMBPO_02243		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	SO:0001217, UniRef:UniRef50_A0A1Y3QEC8
contig_27	cds	12100	12450	+	PJMBPO_02244		ATP synthase I chain	SO:0001217, UniRef:UniRef50_A0A2T4PT94
contig_27	cds	12481	13203	+	PJMBPO_02245		ATP synthase subunit a	SO:0001217, UniRef:UniRef50_Q2G2F4
contig_27	cds	13257	13475	+	PJMBPO_02246		ATP synthase subunit c	SO:0001217, UniRef:UniRef50_P37815
contig_27	cds	13575	14099	+	PJMBPO_02247		ATP synthase subunit b	SO:0001217, UniRef:UniRef50_Q49Z54
contig_27	cds	14099	14638	+	PJMBPO_02248		ATP synthase subunit delta	SO:0001217, UniRef:UniRef50_B9E8E9
contig_27	cds	14657	16171	+	PJMBPO_02249		ATP synthase subunit alpha	SO:0001217, UniRef:UniRef50_Q7VA63
contig_27	cds	16203	17072	+	PJMBPO_02250		ATP synthase gamma chain	SO:0001217, UniRef:UniRef50_Q49Z51
contig_27	cds	17091	18506	+	PJMBPO_02251		ATP synthase subunit beta	SO:0001217, UniRef:UniRef50_Q814W2
contig_27	cds	18529	18933	+	PJMBPO_02252		ATP synthase epsilon chain	SO:0001217, UniRef:UniRef50_A0A078MAJ9
contig_27	cds	18992	19222	+	PJMBPO_02253		DUF1146 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T4PTG2
contig_27	cds	19373	20668	+	PJMBPO_02254		UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2	SO:0001217, UniRef:UniRef50_Q831A8
contig_27	cds	20670	20954	+	PJMBPO_02255		DNA-directed RNA polymerase subunit beta	SO:0001217, UniRef:UniRef50_A0AAI8NCM8
contig_27	cds	20954	21391	+	PJMBPO_02256	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	SO:0001217, UniRef:UniRef50_A0A3A0FHC0
contig_27	cds	21631	22068	-	PJMBPO_02257	ywpF	YwpF protein	SO:0001217, UniRef:UniRef50_Q2FWF6
contig_27	cds	22249	22818	+	PJMBPO_02258		Single-stranded DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A239YNI8
contig_27	cds	23187	24053	+	PJMBPO_02259		SceD-like transglycosylase, biomarker for vancomycin-intermediate strains	SO:0001217, UniRef:UniRef50_A0A239YNJ7
contig_27	ncRNA-region	24179	24277	+			TPP riboswitch aptamer (THI element)	RFAM:RF00059, SO:0000035
contig_27	cds	24375	25187	+	PJMBPO_02260		Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	SO:0001217, UniRef:UniRef50_P66915
contig_27	cds	25180	25971	+	PJMBPO_02261		Hydroxyethylthiazole kinase	SO:0001217, UniRef:UniRef50_Q6GEY3
contig_27	cds	25972	26613	+	PJMBPO_02262		Thiamine-phosphate synthase	SO:0001217, UniRef:UniRef50_Q5HMD0
contig_27	cds	26695	27564	+	PJMBPO_02263	yidC	Membrane protein insertase YidC 1	SO:0001217, UniRef:UniRef50_Q8CMK8
contig_28	cds	169	2349	-	PJMBPO_02264		HTH araC/xylS-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T4PT77
contig_28	cds	2613	2942	+	PJMBPO_02265		Accessory regulator V	SO:0001217, UniRef:UniRef50_A0A239YFA1
contig_28	cds	2998	3213	-	PJMBPO_02266		DUF2922 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2T4PRG7
contig_28	cds	3245	3454	-	PJMBPO_02267		DUF1659 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1X0TNR7
contig_28	cds	3591	4142	+	PJMBPO_02268		Integrase	SO:0001217, UniRef:UniRef50_A0A085UER8
contig_28	cds	4161	6560	+	PJMBPO_02269		Putative monovalent cation/H+ antiporter subunit A	SO:0001217, UniRef:UniRef50_A0A239YFX3
contig_28	cds	6547	6972	+	PJMBPO_02270	mnhB2	Putative antiporter subunit mnhB2	SO:0001217, UniRef:UniRef50_Q49VH0
contig_28	cds	7023	7316	+	PJMBPO_02271		Na(+)/H(+) antiporter subunit C	SO:0001217, UniRef:UniRef50_A0A4Q1B3F3
contig_28	cds	7309	8805	+	PJMBPO_02272	mnhD2	Putative antiporter subunit mnhD2	SO:0001217, UniRef:UniRef50_Q0Q2J7
contig_28	cds	8808	9290	+	PJMBPO_02273	mnhE2	Putative antiporter subunit mnhE2	SO:0001217, UniRef:UniRef50_Q2G210
contig_28	cds	9290	9583	+	PJMBPO_02274		Na(+)/H(+) antiporter subunit F	SO:0001217, UniRef:UniRef50_A0A1W7A890
contig_28	cds	9555	10052	+	PJMBPO_02275		Na(+)/H(+) antiporter subunit G	SO:0001217, UniRef:UniRef50_A0A6N3C8X1
contig_28	cds	10290	11207	-	PJMBPO_02276		Manganese ABC transporter substrate-binding lipoprotein	SO:0001217, UniRef:UniRef50_S2YNP1
contig_28	cds	11218	12042	-	PJMBPO_02277	mntC	Manganese transport system membrane protein mntC	SO:0001217, UniRef:UniRef50_S2XTU7
contig_28	cds	12039	12704	-	PJMBPO_02278		hypothetical protein	PFAM:PF00005.33, PFAM:PF13304.12
contig_28	cds	12897	13547	+	PJMBPO_02279		Manganese transport regulator	SO:0001217, UniRef:UniRef50_Q5HRA0
contig_28	cds	13644	14393	-	PJMBPO_02280		M50 family peptidase	SO:0001217, UniRef:UniRef50_A0AAI8DDV8
contig_28	cds	14482	15849	-	PJMBPO_02281		D-alanyl-D-alanine carboxypeptidase	SO:0001217, UniRef:UniRef50_A0A218M1Q9
contig_28	cds	16031	17752	+	PJMBPO_02282		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_Q2G2E5
contig_28	cds	18043	19641	+	PJMBPO_02283		L-lactate permease	SO:0001217, UniRef:UniRef50_Q9K5Z9
contig_28	cds	19665	20618	+	PJMBPO_02284		L-lactate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A838WXF3
