Sequence Id,Type,Start,Stop,Strand,Locus Tag,Gene,Product,DbXrefs
contig_76,cds,10748,10996,+,KIPAHP_02081,,hypothetical protein,
contig_76,cds,11052,11774,-,KIPAHP_02082,,YwiC-like protein,"SO:0001217, UniRef:UniRef50_A0A240A2C8"
contig_76,cds,11860,12687,-,KIPAHP_02083,,"2,5-diketo-D-gluconic acid reductase A","SO:0001217, UniRef:UniRef50_A0A2K9IVF8"
contig_76,cds,12701,13423,-,KIPAHP_02084,,Pseudouridine synthase,"SO:0001217, UniRef:UniRef50_A0A2W4R875"
contig_77,cds,199,1377,+,KIPAHP_02085,,Major facilitator superfamily (MFS) profile domain-containing protein,"SO:0001217, UniRef:UniRef50_B9DJ45"
contig_77,cds,1476,2186,+,KIPAHP_02086,,HTH gntR-type domain-containing protein,"SO:0001217, UniRef:UniRef50_S2XH55"
contig_77,cds,2242,3342,+,KIPAHP_02087,,Tagatose-6-phosphate ketose/aldose isomerase,"SO:0001217, UniRef:UniRef50_A0A7Z7QMF0"
contig_77,cds,3355,4290,+,KIPAHP_02088,,Tagatose-6-phosphate kinase,"SO:0001217, UniRef:UniRef50_A0A239YCD2"
contig_77,cds,4287,5228,+,KIPAHP_02089,,"Tagatose 1,6-diphosphate aldolase","SO:0001217, UniRef:UniRef50_A0A1X6WL26"
contig_77,cds,5251,7035,+,KIPAHP_02090,,Beta-galactosidase,"SO:0001217, UniRef:UniRef50_A0A3R9NHL7"
contig_77,cds,7036,7512,+,KIPAHP_02091,,PTS mannose transporter subunit IIAB,"SO:0001217, UniRef:UniRef50_A0A0K2E476"
contig_77,cds,7540,8442,+,KIPAHP_02092,,PTS sugar transporter subunit IIC,"SO:0001217, UniRef:UniRef50_A0A2A7SPS1"
contig_77,cds,8429,9286,+,KIPAHP_02093,,PTS system mannose/fructose/sorbose family transporter subunit IID,"SO:0001217, UniRef:UniRef50_A0A9X8T5B9"
contig_77,cds,9305,9700,+,KIPAHP_02094,,PTS fructose transporter subunit IIA,"SO:0001217, UniRef:UniRef50_A0A9X8T3F2"
contig_77,cds,9769,10116,+,KIPAHP_02095,,DUF2200 domain-containing protein,"SO:0001217, UniRef:UniRef50_I6YVN4"
contig_77,cds,10155,10898,-,KIPAHP_02096,,hypothetical protein,"PFAM:PF05175.20, PFAM:PF08241.18, PFAM:PF08242.18, PFAM:PF13489.12, PFAM:PF13649.12, PFAM:PF13847.12"
contig_77,cds,11069,11587,+,KIPAHP_02097,,NUDIX domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAI8DKV1"
contig_77,cds,11681,12415,+,KIPAHP_02098,queH,Epoxyqueuosine reductase QueH,"SO:0001217, UniRef:UniRef50_Q9A1K3"
contig_77,cds,12673,13350,+,KIPAHP_02099,,Aminopyrimidine aminohydrolase,"SO:0001217, UniRef:UniRef50_Q9K9G8"
contig_78,cds,34,636,-,KIPAHP_02100,,Response regulator transcription factor,"SO:0001217, UniRef:UniRef50_Q2FYW0"
contig_78,cds,633,1739,-,KIPAHP_02101,,histidine kinase,"SO:0001217, UniRef:UniRef50_A0A240A476"
contig_78,cds,1739,2470,-,KIPAHP_02102,,Transport permease protein,"SO:0001217, UniRef:UniRef50_A0A0D6XRZ4"
contig_78,cds,2477,3343,-,KIPAHP_02103,,ABC transporter ATPase,"SO:0001217, UniRef:UniRef50_A0A1D4N6J1"
contig_78,cds,3512,4390,+,KIPAHP_02104,,hypothetical protein,"SO:0001217, UniRef:UniRef50_A0AAW5LKM9"
contig_78,cds,4602,6299,-,KIPAHP_02105,,FTR1 family iron permease,"SO:0001217, UniRef:UniRef50_A0A4R6BF62"
contig_78,cds,6274,7512,-,KIPAHP_02106,,Deferrochelatase,"SO:0001217, UniRef:UniRef50_I2NIS7"
contig_78,cds,7519,8379,-,KIPAHP_02107,,Efem/EfeO family lipoprotein,"SO:0001217, UniRef:UniRef50_Q4L8N2"
contig_78,cds,8619,9248,-,KIPAHP_02108,,PepSY domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A2T4PQJ4"
contig_78,ncRNA-region,9380,9479,+,,,SAM riboswitch aptamer (S box leader),"RFAM:RF00162, SO:0000140"
contig_78,cds,9554,9772,+,KIPAHP_02109,,hypothetical protein,"SO:0001217, UniRef:UniRef50_A0A240A3U0"
contig_78,cds,9816,10706,-,KIPAHP_02110,,Thioredoxin reductase,"SO:0001217, UniRef:UniRef50_A0A380BVD8"
contig_78,cds,10777,11157,-,KIPAHP_02111,,Transcriptional regulator,"SO:0001217, UniRef:UniRef50_A0A380KVS4"
contig_78,cds,11282,13003,-,KIPAHP_02112,,ABC transporter ATP-binding protein,"SO:0001217, UniRef:UniRef50_B9E878"
contig_79,cds,22,906,-,KIPAHP_02113,,NERD domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A2T4PS42"
contig_79,cds,1070,1558,+,KIPAHP_02114,,Peptide deformylase,"SO:0001217, UniRef:UniRef50_A0A1W7AAK7"
contig_79,cds,1551,2483,+,KIPAHP_02115,,Methionyl-tRNA formyltransferase,"SO:0001217, UniRef:UniRef50_A0A078LW83"
contig_79,cds,2480,3790,+,KIPAHP_02116,,16S rRNA (cytosine(967)-C(5))-methyltransferase,"SO:0001217, UniRef:UniRef50_A0A2T4MK73"
contig_79,cds,3792,4883,+,KIPAHP_02117,rlmN,putative dual-specificity RNA methyltransferase RlmN,"SO:0001217, UniRef:UniRef50_O34617"
contig_79,cds,4890,5633,+,KIPAHP_02118,,Protein phosphatase,"SO:0001217, UniRef:UniRef50_A0A0D0SSN4"
contig_79,cds,5630,7639,+,KIPAHP_02119,,Stk1 family PASTA domain-containing Ser/Thr kinase,"SO:0001217, UniRef:UniRef50_A0A2T4PRS5"
contig_79,cds,7761,8966,+,KIPAHP_02120,,Tail specific protease domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A2T4PRP8"
contig_79,cds,9042,10331,+,KIPAHP_02121,,Fatty acid beta-hydroxylase,"SO:0001217, UniRef:UniRef50_A0A239ZJY3"
contig_79,cds,10587,11267,+,KIPAHP_02122,hssR,Heme response regulator HssR,"SO:0001217, UniRef:UniRef50_Q2FVQ9"
contig_79,cds,11257,12642,+,KIPAHP_02123,hssS,Heme sensor protein HssS,"SO:0001217, UniRef:UniRef50_A0A239ZJT2"
contig_80,cds,102,1160,-,KIPAHP_02124,,putative branched-chain-amino-acid aminotransferase,"SO:0001217, UniRef:UniRef50_A0A2T4PS00"
contig_80,cds,1323,2318,+,KIPAHP_02125,ydcF,YdcF family protein,"SO:0001217, UniRef:UniRef50_A0AAJ4SJ20"
contig_80,cds,2367,2813,-,KIPAHP_02126,,Uncharacterized N-acetyltransferase SE_0851,"SO:0001217, UniRef:UniRef50_Q8CSY0"
contig_80,cds,2948,4564,+,KIPAHP_02127,bshC,Putative cysteine ligase BshC,"SO:0001217, UniRef:UniRef50_A0A239ZME8"
contig_80,cds,4710,5141,+,KIPAHP_02128,mraZ,Transcriptional regulator MraZ,"SO:0001217, UniRef:UniRef50_Q8Y5L6"
contig_80,cds,5153,6088,+,KIPAHP_02129,,Ribosomal RNA small subunit methyltransferase H,"SO:0001217, UniRef:UniRef50_Q07876"
contig_80,cds,6108,6488,+,KIPAHP_02130,,hypothetical protein,PFAM:PF04977.20
contig_80,cds,6475,8730,+,KIPAHP_02131,,serine-type D-Ala-D-Ala carboxypeptidase,"SO:0001217, UniRef:UniRef50_A0A640MVC3"
contig_80,cds,8775,9740,+,KIPAHP_02132,,Phospho-N-acetylmuramoyl-pentapeptide-transferase,"SO:0001217, UniRef:UniRef50_Q2FZ93"
contig_80,cds,9742,11091,+,KIPAHP_02133,,UDP-N-acetylmuramoylalanine--D-glutamate ligase,"SO:0001217, UniRef:UniRef50_Q2FZ92"
contig_80,cds,11119,12063,+,KIPAHP_02134,,Cell division protein DivIB,"SO:0001217, UniRef:UniRef50_A0AAP1WLX6"
contig_81,cds,292,1191,-,KIPAHP_02135,rssA,NTE family protein rssA,"SO:0001217, UniRef:UniRef50_A0A240ACL5"
contig_81,cds,1222,1821,-,KIPAHP_02136,recR,Recombination protein RecR,"SO:0001217, UniRef:UniRef50_Q6GJJ3"
contig_81,cds,1821,2141,-,KIPAHP_02137,,Nucleoid-associated protein SAOUHSC_00444,"SO:0001217, UniRef:UniRef50_Q2G0T4"
contig_81,cds,2233,3924,-,KIPAHP_02138,,DNA polymerase III subunit gamma/tau,"SO:0001217, UniRef:UniRef50_A0A9X6AJV3"
contig_81,cds,3994,4530,-,KIPAHP_02139,,GNAT family acetyltransferase,"SO:0001217, UniRef:UniRef50_A0A240ACP1"
contig_81,ncRNA,4621,4889,-,KIPAHP_02140,Bacteria_large_SRP,Bacterial large signal recognition particle RNA,"RFAM:RF01854, SO:0000655"
contig_81,ncRNA,4673,4772,-,KIPAHP_02141,Bacteria_small_SRP,Bacterial small signal recognition particle RNA,"RFAM:RF00169, SO:0000655"
contig_81,cds,4944,5672,-,KIPAHP_02142,,Trehalose operon repressor,"SO:0001217, UniRef:UniRef50_A0AAI8DJR5"
contig_81,cds,5701,7344,-,KIPAHP_02143,,"Alpha,alpha-phosphotrehalase","SO:0001217, UniRef:UniRef50_Q65MI2"
contig_81,cds,7372,8808,-,KIPAHP_02144,,protein-N(pi)-phosphohistidine--sucrose phosphotransferase,"SO:0001217, UniRef:UniRef50_A0A7S8HGB6"
contig_81,cds,8928,9674,+,KIPAHP_02145,,Beta-lactamase class A catalytic domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A240ADY8"
contig_81,cds,9663,10571,-,KIPAHP_02146,,NLP/P60 family protein,"SO:0001217, UniRef:UniRef50_A0A240ADG6"
contig_81,cds,10568,11668,-,KIPAHP_02147,,Dipeptide epimerase,"SO:0001217, UniRef:UniRef50_A0A240AD05"
contig_81,cds,11681,12604,-,KIPAHP_02148,,LD-carboxypeptidase family protein,"SO:0001217, UniRef:UniRef50_A0A240ACL9"
contig_82,cds,133,2313,+,KIPAHP_02149,,ATP-dependent DNA helicase,"SO:0001217, UniRef:UniRef50_A0A1D7QY44"
contig_82,cds,2317,4320,+,KIPAHP_02150,,DNA ligase,"SO:0001217, UniRef:UniRef50_U2DXG3"
contig_82,cds,4332,5519,+,KIPAHP_02151,camS,CamS family sex pheromone protein,"SO:0001217, UniRef:UniRef50_Q2FWY6"
contig_82,cds,5731,7263,-,KIPAHP_02152,,Sodium/proline symporter,"SO:0001217, UniRef:UniRef50_Q2FWY7"
contig_82,cds,7505,9034,-,KIPAHP_02153,,Sodium/proline symporter,"SO:0001217, UniRef:UniRef50_Q2FWY7"
contig_82,cds,9200,9499,+,KIPAHP_02154,,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C,"SO:0001217, UniRef:UniRef50_Q2FWY8"
contig_82,cds,9503,10969,+,KIPAHP_02155,,Glutamyl-tRNA(Gln) amidotransferase subunit A,"SO:0001217, UniRef:UniRef50_Q81ZE8"
contig_82,cds,10976,12403,+,KIPAHP_02156,,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,"SO:0001217, UniRef:UniRef50_A0A0R1QDD5"
contig_83,cds,315,1001,+,KIPAHP_02157,,Aconitate hydratase 1,"SO:0001217, UniRef:UniRef50_A0A379W960"
contig_83,cds,1165,1611,+,KIPAHP_02158,,Thioesterase domain-containing protein,"SO:0001217, UniRef:UniRef50_Q2FYS8"
contig_83,cds,1665,1964,-,KIPAHP_02159,,FeS cluster biogenesis domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAI8DFT2"
contig_83,cds,1978,2556,-,KIPAHP_02160,,Glycerol-3-phosphate acyltransferase,"SO:0001217, UniRef:UniRef50_Q2FYS6"
contig_83,cds,2761,4764,+,KIPAHP_02161,,DNA topoisomerase 4 subunit B,"SO:0001217, UniRef:UniRef50_R5Y6Z8"
contig_83,cds,4764,7178,+,KIPAHP_02162,,DNA topoisomerase 4 subunit A,"SO:0001217, UniRef:UniRef50_P72525"
contig_83,cds,7263,8825,+,KIPAHP_02163,alsT,Amino-acid carrier protein AlsT,"SO:0001217, UniRef:UniRef50_A0A078M5B3"
contig_83,cds,8873,9856,-,KIPAHP_02164,,DUF1002 domain-containing protein,"SO:0001217, UniRef:UniRef50_B9EBW0"
contig_83,cds,9958,10794,+,KIPAHP_02165,,PRD domain-containing protein,"SO:0001217, UniRef:UniRef50_B9EBW1"
contig_84,cds,108,1025,-,KIPAHP_02166,rihC,Ribonucleoside hydrolase RihC,"SO:0001217, UniRef:UniRef50_A0A239YEQ0"
contig_84,cds,1292,1654,+,KIPAHP_02167,,HTH cro/C1-type domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAP7IEH5"
contig_84,cds,1673,2233,+,KIPAHP_02168,,Esterase,"SO:0001217, UniRef:UniRef50_A0A239YE82"
contig_84,cds,2317,3045,-,KIPAHP_02169,sceD,putative transglycosylase SceD,"SO:0001217, UniRef:UniRef50_Q2FWF8"
contig_84,cds,3660,4172,+,KIPAHP_02170,,Immunodominant antigen B,"SO:0001217, UniRef:UniRef50_A0AAI8DGU9"
contig_84,cds,4406,6019,+,KIPAHP_02171,,ABC transporter domain-containing protein,"SO:0001217, UniRef:UniRef50_S2X929"
contig_84,cds,6172,6774,-,KIPAHP_02172,,Gluconate operon transcriptional repressor,"SO:0001217, UniRef:UniRef50_A0A0D6XUI4"
contig_84,cds,6889,7764,+,KIPAHP_02173,,"6-phosphogluconate dehydrogenase, decarboxylating","SO:0001217, UniRef:UniRef50_A0A9D1QG20"
contig_84,cds,7771,9141,+,KIPAHP_02174,,Hydroxyacid dehydrogenase,"SO:0001217, UniRef:UniRef50_A0A5R9B3Q7"
contig_84,cds,9166,10527,+,KIPAHP_02175,,Gluconate permease,"SO:0001217, UniRef:UniRef50_B9DL43"
contig_84,cds,10655,11275,+,KIPAHP_02176,,Kynurenine formamidase,"SO:0001217, UniRef:UniRef50_A0A221MH18"
contig_84,cds,11278,12120,+,KIPAHP_02177,,"Tryptophan 2,3-dioxygenase","SO:0001217, UniRef:UniRef50_Q9A4E8"
contig_85,cds,282,1373,+,KIPAHP_02178,,RND efflux transporter,"SO:0001217, UniRef:UniRef50_G5JII7"
contig_85,cds,1370,2050,+,KIPAHP_02179,,ABC transporter domain-containing protein,"SO:0001217, UniRef:UniRef50_W1W970"
contig_85,cds,2047,3222,+,KIPAHP_02180,,ABC transporter permease,"SO:0001217, UniRef:UniRef50_A0A3M8XNH8"
contig_85,cds,3283,3966,-,KIPAHP_02181,,Putative D-allulose-6-phosphate 3-epimerase,"SO:0001217, UniRef:UniRef50_F4BQK0"
contig_85,cds,3981,5081,-,KIPAHP_02182,,PTS EIIC type-2 domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A0W8JAW4"
contig_85,cds,5098,5550,-,KIPAHP_02183,,Fructose specific permease,"SO:0001217, UniRef:UniRef50_A0A380GJL0"
contig_85,cds,5563,5874,-,KIPAHP_02184,,protein-N(pi)-phosphohistidine--D-fructose phosphotransferase,"SO:0001217, UniRef:UniRef50_W9BGZ1"
contig_85,cds,5890,6273,-,KIPAHP_02185,,PTS EIIA type-2 domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAI8GUS1"
contig_85,cds,6266,7750,-,KIPAHP_02186,,Transcription antiterminator,"SO:0001217, UniRef:UniRef50_A0A2T4PVE9"
contig_85,cds,7981,8985,-,KIPAHP_02187,,Zinc-binding alcohol dehydrogenase family protein,"SO:0001217, UniRef:UniRef50_A0A4Y6V3K8"
contig_85,cds,9007,10506,-,KIPAHP_02188,,Tagaturonate/fructuronate epimerase,"SO:0001217, UniRef:UniRef50_A0A418HPQ8"
contig_85,cds,10532,11779,-,KIPAHP_02189,,Hexuronate transporter,"SO:0001217, UniRef:UniRef50_A0A0Q0UQZ7"
contig_85,cds,11804,12079,-,KIPAHP_02190,,hypothetical protein,PFAM:PF13561.12
contig_86,cds,162,584,+,KIPAHP_02191,,Transposase,"SO:0001217, UniRef:UniRef50_A0AAI8DK69"
contig_86,cds,630,2447,-,KIPAHP_02192,,hypothetical protein,
contig_86,cds,2500,3807,-,KIPAHP_02193,,Monooxygenase,"SO:0001217, UniRef:UniRef50_A0A380HHY9"
contig_86,cds,4170,5489,-,KIPAHP_02194,gtfB,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase stabilizing protein GtfB,"SO:0001217, UniRef:UniRef50_A0A380HHM6"
contig_86,cds,5482,6987,-,KIPAHP_02195,gtfA,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit,"SO:0001217, UniRef:UniRef50_A0A1L8MK75"
contig_86,cds,7210,7953,+,KIPAHP_02196,,Amidohydrolase-related domain-containing protein,"SO:0001217, UniRef:UniRef50_Q8NT54"
contig_86,cds,8189,9340,+,KIPAHP_02197,,putative succinyl-diaminopimelate desuccinylase,"SO:0001217, UniRef:UniRef50_A0A380G2T7"
contig_86,cds,9365,10093,+,KIPAHP_02198,,NAD-dependent protein deacetylase,"SO:0001217, UniRef:UniRef50_P66815"
contig_86,cds,10405,11895,-,KIPAHP_02199,,MFS transporter,"SO:0001217, UniRef:UniRef50_A0A5R9B4R5"
contig_87,cds,7,327,-,KIPAHP_02200,,PTS mannose transporter subunit IID,"SO:0001217, UniRef:UniRef50_A0A380G9C5"
contig_87,cds,470,799,+,KIPAHP_02201,,XRE family transcriptional regulator,"SO:0001217, UniRef:UniRef50_A0A2T4PWH9"
contig_87,cds,831,1295,+,KIPAHP_02202,,Phage protein,"SO:0001217, UniRef:UniRef50_A0A239ZU72"
contig_87,cds,1350,2498,-,KIPAHP_02203,,D-galactonate dehydratase,"SO:0001217, UniRef:UniRef50_Q8PLN0"
contig_87,cds,2513,3013,-,KIPAHP_02204,,hypothetical protein,PFAM:PF01081.25
contig_87,cds,3153,4106,-,KIPAHP_02205,pfkB,"Kinase, pfkB family","SO:0001217, UniRef:UniRef50_A0A2X4W9T8"
contig_87,cds,4128,4913,-,KIPAHP_02206,fabG,3-oxoacyl-[acyl-carrier-protein] reductase FabG,"SO:0001217, UniRef:UniRef50_A0A239ZUA7"
contig_87,cds,4933,6153,-,KIPAHP_02207,,Glucokinase,"SO:0001217, UniRef:UniRef50_A0A239ZU75"
contig_87,cds,6385,7752,+,KIPAHP_02208,,Putative metabolite transport protein,"SO:0001217, UniRef:UniRef50_I2CC31"
contig_87,cds,7820,8119,-,KIPAHP_02209,,DUF3784 domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AAJ4SJ75"
contig_87,cds,8659,10056,-,KIPAHP_02210,sufB,FeS assembly protein SufB,"SO:0001217, UniRef:UniRef50_A0A4R5N9T6"
contig_87,cds,10103,10543,-,KIPAHP_02211,sufU,Zinc-dependent sulfurtransferase SufU,"SO:0001217, UniRef:UniRef50_O32163"
contig_87,cds,10533,11774,-,KIPAHP_02212,sufS,Cysteine desulfurase SufS,"SO:0001217, UniRef:UniRef50_O32164"
contig_87,cds,11800,11943,-,KIPAHP_02213,,hypothetical protein,
contig_88,cds,97,1299,-,KIPAHP_02214,,TelA-like protein SSP1345,"SO:0001217, UniRef:UniRef50_Q49XK7"
contig_88,cds,1292,2005,-,KIPAHP_02215,xpaC,5-bromo-4-chloroindolyl phosphate hydrolysis protein XpaC,"SO:0001217, UniRef:UniRef50_A0A239ZCC1"
contig_88,cds,2021,2290,-,KIPAHP_02216,,Acylphosphatase,"SO:0001217, UniRef:UniRef50_Q4L6A9"
contig_88,cds,2438,2740,+,KIPAHP_02217,,DUF1033 domain-containing protein,"SO:0001217, UniRef:UniRef50_B9EC02"
contig_88,cds,2909,3109,+,KIPAHP_02218,cspA,cold shock protein CspA,"BlastRules:WP_000809131, SO:0001217, UniRef:UniRef50_A0A150N433"
contig_88,cds,3216,4481,-,KIPAHP_02219,,Diaminopimelate decarboxylase,"SO:0001217, UniRef:UniRef50_Q5HG20"
contig_88,cds,4481,5551,-,KIPAHP_02220,,Alanine racemase 2,"SO:0001217, UniRef:UniRef50_Q9EZ08"
contig_88,cds,5551,6699,-,KIPAHP_02221,,Uncharacterized hydrolase SAOUHSC_01399,"SO:0001217, UniRef:UniRef50_Q2FYN6"
contig_88,cds,6798,7517,-,KIPAHP_02222,,hypothetical protein,"PFAM:PF00132.30, PFAM:PF14602.12"
contig_88,cds,7519,8256,-,KIPAHP_02223,,4-hydroxy-tetrahydrodipicolinate reductase,"SO:0001217, UniRef:UniRef50_Q9EZ11"
contig_88,cds,8253,9143,-,KIPAHP_02224,,4-hydroxy-tetrahydrodipicolinate synthase,"SO:0001217, UniRef:UniRef50_Q6GH13"
contig_88,cds,9159,10145,-,KIPAHP_02225,,Aspartate-semialdehyde dehydrogenase,"SO:0001217, UniRef:UniRef50_A0A2T4PUK5"
contig_88,cds,10166,11368,-,KIPAHP_02226,,Aspartokinase,"SO:0001217, UniRef:UniRef50_B9EBZ4"
contig_88,ncRNA-region,11455,11631,-,,,Lysine riboswitch aptamer,"RFAM:RF00168, SO:0000035"
contig_89,cds,410,1060,-,KIPAHP_02227,,KinB-signaling pathway activation protein,"SO:0001217, UniRef:UniRef50_B9E9W2"
contig_89,cds,1076,2137,-,KIPAHP_02228,,Iron-sulfur cluster carrier protein,"SO:0001217, UniRef:UniRef50_A0A1I4PBJ5"
contig_89,cds,2267,3736,-,KIPAHP_02229,,Major facilitator superfamily (MFS) profile domain-containing protein,"SO:0001217, UniRef:UniRef50_Q2FW85"
contig_89,cds,3807,4274,-,KIPAHP_02230,sepA,Multidrug resistance efflux pump SepA,"SO:0001217, UniRef:UniRef50_Q5HM62"
contig_89,cds,4307,5647,-,KIPAHP_02231,,Multidrug transporter,"SO:0001217, UniRef:UniRef50_A0A239YH29"
contig_89,cds,5651,7240,-,KIPAHP_02232,,N-substituted formamide deformylase,"SO:0001217, UniRef:UniRef50_A0A239YFA4"
contig_89,cds,7351,7752,-,KIPAHP_02233,,TipAS antibiotic-recognition domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A2T4PQI8"
contig_89,cds,7883,8125,-,KIPAHP_02234,,LPXTG-motif cell wall-anchored protein,"SO:0001217, UniRef:UniRef50_A0A239YED8"
contig_89,cds,8135,8833,-,KIPAHP_02235,,Hemolysin III,"SO:0001217, UniRef:UniRef50_A0A239SSI4"
contig_89,cds,8848,10035,-,KIPAHP_02236,,putative uridylyltransferase SAOUHSC_02423,"SO:0001217, UniRef:UniRef50_Q2FW81"
contig_89,cds,10216,10368,+,KIPAHP_02237,,hypothetical protein,"SO:0001217, UniRef:UniRef50_A0A239YF56"
contig_89,cds,10418,10909,-,KIPAHP_02238,,Metal-dependent hydrolase,"SO:0001217, UniRef:UniRef50_A0A2T4PQK4"
contig_90,cds,501,1109,+,KIPAHP_02239,,Cupin type-2 domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A1E5K2A5"
contig_90,cds,1116,1805,+,KIPAHP_02240,,Alpha/beta hydrolase,"SO:0001217, UniRef:UniRef50_A0AAW5LLM8"
contig_90,cds,1823,2572,+,KIPAHP_02241,,HpcH/HpaI aldolase/citrate lyase domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A418INA0"
contig_90,cds,2586,3863,+,KIPAHP_02242,,Amidase,"SO:0001217, UniRef:UniRef50_A0AAW5LMK6"
contig_90,cds,3868,4974,+,KIPAHP_02243,,ABC transporter domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A291LWV6"
contig_90,cds,5059,5589,+,KIPAHP_02244,,Putative metal-dependent hydrolase OB0413,"SO:0001217, UniRef:UniRef50_Q8ET50"
contig_90,cds,5736,7043,+,KIPAHP_02245,,Citrat transporter,"SO:0001217, UniRef:UniRef50_D9N3B8"
contig_90,cds,7129,8076,-,KIPAHP_02246,,tRNA uridine(34) hydroxylase,"SO:0001217, UniRef:UniRef50_Q2NIJ6"
contig_90,cds,8316,8792,-,KIPAHP_02247,,HTH marR-type domain-containing protein,"SO:0001217, UniRef:UniRef50_A0A2T4PWR4"
contig_90,cds,8985,9317,-,KIPAHP_02248,,SPIN family peroxidase inhibitor,"SO:0001217, UniRef:UniRef50_A0A2T4PWR8"
contig_90,cds,9429,9905,-,KIPAHP_02249,,GNAT family N-acetyltransferase,"SO:0001217, UniRef:UniRef50_A0AAW5LPQ1"
contig_90,cds,10055,10879,+,KIPAHP_02250,,class I SAM-dependent methyltransferase,"SO:0001217, UniRef:UniRef50_UPI001E5F5211"
contig_90,cds,10905,11375,+,KIPAHP_02251,msrA,Peptide methionine sulfoxide reductase MsrA,"SO:0001217, UniRef:UniRef50_M7NDY9"
contig_91,cds,272,829,-,KIPAHP_02252,,Prenyltransferase,"SO:0001217, UniRef:UniRef50_A0AAI8DJ42"
contig_91,cds,845,1372,-,KIPAHP_02253,,[ribosomal protein uS5]-alanine N-acetyltransferase,"SO:0001217, UniRef:UniRef50_A0A240A3F2"
contig_91,cds,1488,2192,-,KIPAHP_02254,yxeN,Putative amino-acid permease protein YxeN,"SO:0001217, UniRef:UniRef50_A0A5C0WKF7"
contig_91,cds,2198,2893,-,KIPAHP_02255,,Amino acid ABC transporter permease,"SO:0001217, UniRef:UniRef50_A0A380HL06"
contig_91,cds,2905,3732,-,KIPAHP_02256,,Amino acid ABC transporter substrate-binding protein,"SO:0001217, UniRef:UniRef50_A0A1D4KC65"
contig_91,cds,3743,4486,-,KIPAHP_02257,,Polar amino acid ABC transporter ATPase,"SO:0001217, UniRef:UniRef50_A0A0D6XT63"
contig_91,cds,4676,5959,+,KIPAHP_02258,,Methionine gamma-lyase,"SO:0001217, UniRef:UniRef50_A0A0L0LTQ6"
contig_91,cds,6102,6857,+,KIPAHP_02259,,NADPH-dependent oxidoreductase,"SO:0001217, UniRef:UniRef50_Q2G0Z5"
contig_91,cds,6911,7588,-,KIPAHP_02260,hrtA,Putative hemin import ATP-binding protein HrtA,"SO:0001217, UniRef:UniRef50_Q99RR8"
contig_91,cds,7591,8643,-,KIPAHP_02261,hrtB,Putative hemin transport system permease protein HrtB,"SO:0001217, UniRef:UniRef50_A0A0M2SGU0"
contig_91,cds,8818,9237,+,KIPAHP_02262,,OsmC-like protein,"SO:0001217, UniRef:UniRef50_A0A240A3W7"
contig_91,cds,9293,10192,-,KIPAHP_02263,,DNA-3-methyladenine glycosylase II,"SO:0001217, UniRef:UniRef50_A0A2T4PVS7"
contig_91,cds,10328,11227,+,KIPAHP_02264,,ABC transporter substrate-binding protein,"SO:0001217, UniRef:UniRef50_A0AAX3W5U2"
contig_92,cds,580,1800,-,KIPAHP_02265,,MFS transporter,"SO:0001217, UniRef:UniRef50_A0AAI8DK10"
contig_92,cds,1926,2258,-,KIPAHP_02266,,General stress protein,"SO:0001217, UniRef:UniRef50_A0AAI8DKG3"
contig_92,cds,2407,3396,+,KIPAHP_02267,,hypothetical protein,PFAM:PF01497.23
contig_92,cds,3423,4295,-,KIPAHP_02268,,HTH araC/xylS-type domain-containing protein,"SO:0001217, UniRef:UniRef50_A0AA91PT72"
contig_92,cds,4501,5076,+,KIPAHP_02269,,[ribosomal protein uS5]-alanine N-acetyltransferase,"SO:0001217, UniRef:UniRef50_A0A9X4R1R6"
contig_92,cds,5486,6790,+,KIPAHP_02270,,Monooxygenase,"SO:0001217, UniRef:UniRef50_A0A380HHY9"
contig_92,cds,6800,7369,+,KIPAHP_02271,,GNAT family N-acetyltransferase,"SO:0001217, UniRef:UniRef50_A0A418IFY2"
contig_92,cds,7359,8030,+,KIPAHP_02272,,Amino acid ABC transporter permease,"SO:0001217, UniRef:UniRef50_A0A9Q2QKC4"
contig_92,cds,8040,8798,+,KIPAHP_02273,yxeO,putative amino-acid import ATP-binding protein YxeO,"SO:0001217, UniRef:UniRef50_P54954"
